id,transaction_type,date_run
cFTq5MmBDPb_VEqQXPw2Dw,restaurant_reservation,2022-08-16 00:00:00
cFTq5MmBDPb_VEqQXPw2Dw,delivery,2022-08-16 00:00:00
cFTq5MmBDPb_VEqQXPw2Dw,pickup,2022-08-16 00:00:00
_z_yU-duavPBAqHB64UpTA,delivery,2022-08-16 00:00:00
_z_yU-duavPBAqHB64UpTA,pickup,2022-08-16 00:00:00
Gp6A9YsCv6qfSiCT5uN6EQ,delivery,2022-08-16 00:00:00
seXhmf0ry1gFsmLUDues5w,pickup,2022-08-16 00:00:00
JA4qG8bNa9wZQJe5ouuD9A,delivery,2022-08-16 00:00:00
JA4qG8bNa9wZQJe5ouuD9A,pickup,2022-08-16 00:00:00
dVqRpLvcf2nlNZSF6zCzxw,delivery,2022-08-16 00:00:00
6P0qDI8wBJd_oM9M7eKXoQ,delivery,2022-08-16 00:00:00
6P0qDI8wBJd_oM9M7eKXoQ,pickup,2022-08-16 00:00:00
XnWBv-ZgezF3aEioSGjRUA,delivery,2022-08-16 00:00:00
XnWBv-ZgezF3aEioSGjRUA,pickup,2022-08-16 00:00:00
phbhMeEye0H2I009xbID2w,delivery,2022-08-16 00:00:00
4sCCHBEpRPtCPpB8lvgKDw,delivery,2022-08-16 00:00:00
R0GmSPpYXWZbgUH-rXVVFQ,delivery,2022-08-16 00:00:00
w7V-xR789CHLGBirsgcPmg,delivery,2022-08-16 00:00:00
w7V-xR789CHLGBirsgcPmg,pickup,2022-08-16 00:00:00
GuL-R5aO4IE_NhyNjLBLtg,delivery,2022-08-16 00:00:00
GuL-R5aO4IE_NhyNjLBLtg,pickup,2022-08-16 00:00:00
MPq9DFOVsQRKSkiMjAIwug,delivery,2022-08-16 00:00:00
MPq9DFOVsQRKSkiMjAIwug,pickup,2022-08-16 00:00:00
GRTqcXMTXK2byoW0aiKX2g,delivery,2022-08-16 00:00:00
GRTqcXMTXK2byoW0aiKX2g,pickup,2022-08-16 00:00:00
M9GBPnJi2Ch7jEsD-j_KTw,pickup,2022-08-16 00:00:00
9QQ6PKGAJVEq-X5iyrJ5Gg,delivery,2022-08-16 00:00:00
9QQ6PKGAJVEq-X5iyrJ5Gg,pickup,2022-08-16 00:00:00
VRkBpEL6Hsv0Yc0OCpSqPQ,delivery,2022-08-16 00:00:00
43CI7FDQVks2blFrhXWesg,delivery,2022-08-16 00:00:00
43CI7FDQVks2blFrhXWesg,pickup,2022-08-16 00:00:00
jCXLQihKkX0Yzh7SPNutiw,delivery,2022-08-16 00:00:00
5hvXRsi_oep4ArIqKbeM_w,delivery,2022-08-16 00:00:00
5hvXRsi_oep4ArIqKbeM_w,pickup,2022-08-16 00:00:00
IrohtoYjnAR_vc6w6CRCxA,delivery,2022-08-16 00:00:00
kjoVE8SlcwKnDtfxtfjlZA,delivery,2022-08-16 00:00:00
kjoVE8SlcwKnDtfxtfjlZA,pickup,2022-08-16 00:00:00
eM8Ar2FycR0k6oX__DJ_LA,delivery,2022-08-16 00:00:00
eM8Ar2FycR0k6oX__DJ_LA,pickup,2022-08-16 00:00:00
IX6r-yraafgDACXi8jcyMQ,delivery,2022-08-16 00:00:00
IX6r-yraafgDACXi8jcyMQ,pickup,2022-08-16 00:00:00
xyBFgBwCRlUoO2L8d3RObQ,delivery,2022-08-16 00:00:00
xyBFgBwCRlUoO2L8d3RObQ,pickup,2022-08-16 00:00:00
Yy53OubLKBqhBHpHSolR7w,restaurant_reservation,2022-08-16 00:00:00
Yy53OubLKBqhBHpHSolR7w,delivery,2022-08-16 00:00:00
og1FbJYurFSyxY4RExgNtg,delivery,2022-08-16 00:00:00
uoObq-i_zB3sqTUdsm5oDQ,pickup,2022-08-16 00:00:00
uoObq-i_zB3sqTUdsm5oDQ,delivery,2022-08-16 00:00:00
5k-ZrlhxjlxMn5A6HRiMGg,delivery,2022-08-16 00:00:00
xD0fXT-0T53sSdTwsG-e1Q,pickup,2022-08-16 00:00:00
xD0fXT-0T53sSdTwsG-e1Q,delivery,2022-08-16 00:00:00
6RIduFsu4oCRRe0cwZl0Nw,delivery,2022-08-16 00:00:00
xRHV0DWLCTj1-dXMqcxxmg,pickup,2022-08-16 00:00:00
xRHV0DWLCTj1-dXMqcxxmg,delivery,2022-08-16 00:00:00
IAtb94IYM9W7eochBRPoKA,pickup,2022-08-16 00:00:00
IAtb94IYM9W7eochBRPoKA,delivery,2022-08-16 00:00:00
_2yFuoC12M9cfFxTbqCEzQ,delivery,2022-08-16 00:00:00
hs7enWmkKbz9WIsHIyOtLQ,delivery,2022-08-16 00:00:00
wsYDBIQxnq7RtSlfa6xqBQ,delivery,2022-08-16 00:00:00
G0rZd0e7KdgjL9tX0CqVug,delivery,2022-08-16 00:00:00
f1SKOuxGIBlGHiiNG_jUXg,delivery,2022-08-16 00:00:00
h7Dbi62QzPRXtqmlwUFhuA,pickup,2022-08-16 00:00:00
h7Dbi62QzPRXtqmlwUFhuA,delivery,2022-08-16 00:00:00
-0cEJtXVOQmKgmQtXI-neA,delivery,2022-08-16 00:00:00
OSl7TKl7lmMipCavuO-yMQ,pickup,2022-08-16 00:00:00
OSl7TKl7lmMipCavuO-yMQ,delivery,2022-08-16 00:00:00
KLnvmJdAGPOkyF2B3JqYZw,pickup,2022-08-16 00:00:00
KLnvmJdAGPOkyF2B3JqYZw,delivery,2022-08-16 00:00:00
DHqgsTjXHKjqzYvAQVnRAw,pickup,2022-08-16 00:00:00
DHqgsTjXHKjqzYvAQVnRAw,delivery,2022-08-16 00:00:00
Z2zTlP_hTnUtO11HQPxaoA,delivery,2022-08-16 00:00:00
jOOG3PQf0JEqyu2mWOxjdg,pickup,2022-08-16 00:00:00
jOOG3PQf0JEqyu2mWOxjdg,delivery,2022-08-16 00:00:00
HdFCZ3Q7uuejE_eskloPUw,pickup,2022-08-16 00:00:00
HdFCZ3Q7uuejE_eskloPUw,delivery,2022-08-16 00:00:00
zBYwHQHR5aE3uHgAP0b3tw,pickup,2022-08-16 00:00:00
zBYwHQHR5aE3uHgAP0b3tw,restaurant_reservation,2022-08-16 00:00:00
zBYwHQHR5aE3uHgAP0b3tw,delivery,2022-08-16 00:00:00
V2OuYYVA55GTGyo602tQuA,delivery,2022-08-16 00:00:00
g6kUGkuVCZX5-Rr8NgNLsA,delivery,2022-08-16 00:00:00
g6kUGkuVCZX5-Rr8NgNLsA,pickup,2022-08-16 00:00:00
13YPvorRFcpVNoRxkKntGQ,delivery,2022-08-16 00:00:00
13YPvorRFcpVNoRxkKntGQ,pickup,2022-08-16 00:00:00
p94tBRrbW3AnH1OFaf8Vqg,delivery,2022-08-16 00:00:00
p94tBRrbW3AnH1OFaf8Vqg,pickup,2022-08-16 00:00:00
rDhExHxELL8lckVl1yWBNA,delivery,2022-08-16 00:00:00
ABZ1gV7OVUW6KMYFTYHm9A,delivery,2022-08-16 00:00:00
OJlYzcWkdrHhDyzwJi3bIQ,delivery,2022-08-16 00:00:00
OJlYzcWkdrHhDyzwJi3bIQ,pickup,2022-08-16 00:00:00
WZbZ8h_60QMQvO4vpIWpxQ,delivery,2022-08-16 00:00:00
WZbZ8h_60QMQvO4vpIWpxQ,pickup,2022-08-16 00:00:00
wOkaZPQW2IRvG_eXYmdCYg,delivery,2022-08-16 00:00:00
wOkaZPQW2IRvG_eXYmdCYg,pickup,2022-08-16 00:00:00
TUZ8bJufEb_DmzvIOVVutA,delivery,2022-08-16 00:00:00
zEZi-VmBSZaDq09ab2bT9g,delivery,2022-08-16 00:00:00
DgNKaOrCZg4CB51QY2DHMQ,delivery,2022-08-16 00:00:00
RPKigaA-6DAKFmOn7NHveQ,delivery,2022-08-16 00:00:00
RPKigaA-6DAKFmOn7NHveQ,pickup,2022-08-16 00:00:00
HRh--R5HWAvt35RQfzFufQ,delivery,2022-08-16 00:00:00
Eh-7d5coQltQfQWAtWnPyg,delivery,2022-08-16 00:00:00
pSYEUisXSN4DQ9A1BWGEQw,delivery,2022-08-16 00:00:00
hEls5TeoqMGSoi89fK6Cdg,delivery,2022-08-16 00:00:00
hr0NwXXap5nhsZ1PslEkrg,delivery,2022-08-16 00:00:00
mO-OPKmvA4VtpZHoAlvFxA,delivery,2022-08-16 00:00:00
mO-OPKmvA4VtpZHoAlvFxA,pickup,2022-08-16 00:00:00
wxGWB6weHBCY3aE9f4x1cQ,delivery,2022-08-16 00:00:00
wxGWB6weHBCY3aE9f4x1cQ,pickup,2022-08-16 00:00:00
JyGA_iaBmyaSxwQeCc7SWw,delivery,2022-08-16 00:00:00
JyGA_iaBmyaSxwQeCc7SWw,pickup,2022-08-16 00:00:00
o4iXKRmKpIBOzymg8Wa6dw,delivery,2022-08-16 00:00:00
2wceIVHS2iTwPDs4Brnlfg,delivery,2022-08-16 00:00:00
2wceIVHS2iTwPDs4Brnlfg,pickup,2022-08-16 00:00:00
018rYSHznjI1lzEU9PDavA,delivery,2022-08-16 00:00:00
018rYSHznjI1lzEU9PDavA,pickup,2022-08-16 00:00:00
9f7u7o1kFgcJBOqH-epZ1A,delivery,2022-08-16 00:00:00
RnKZxQs-kx85N8YBz55r1w,delivery,2022-08-16 00:00:00
RnKZxQs-kx85N8YBz55r1w,pickup,2022-08-16 00:00:00
eqsdkewbNSUtSBvU5JWobg,pickup,2022-08-16 00:00:00
eqsdkewbNSUtSBvU5JWobg,delivery,2022-08-16 00:00:00
DMwvKZrsmSuU7y2adJgazg,pickup,2022-08-16 00:00:00
DMwvKZrsmSuU7y2adJgazg,delivery,2022-08-16 00:00:00
5OC7hhzFcMXhJsCng35Upg,pickup,2022-08-16 00:00:00
5OC7hhzFcMXhJsCng35Upg,delivery,2022-08-16 00:00:00
-YlkKYlHYKNcrBs21V-WfQ,delivery,2022-08-16 00:00:00
Vuqc6s6gsYpGMVY34nTc_g,pickup,2022-08-16 00:00:00
Vuqc6s6gsYpGMVY34nTc_g,delivery,2022-08-16 00:00:00
gB4EYJyfojVme3sle9xz-Q,delivery,2022-08-16 00:00:00
3jYycHbe2BHzTzh8KZK_tg,pickup,2022-08-16 00:00:00
3jYycHbe2BHzTzh8KZK_tg,delivery,2022-08-16 00:00:00
FMJDwdoPRV64185m-OU7Pg,delivery,2022-08-16 00:00:00
xYpw8slGWrhofgwfMX8-tA,pickup,2022-08-16 00:00:00
xYpw8slGWrhofgwfMX8-tA,delivery,2022-08-16 00:00:00
GbOeFx7ql7EPSlKv1tModQ,delivery,2022-08-16 00:00:00
R7RFX9IlMgNftKT0f9uudQ,delivery,2022-08-16 00:00:00
M7JdI3VA0fA325CFKHixcQ,delivery,2022-08-16 00:00:00
6OVriioGG7w7Nwq5Q25WtA,pickup,2022-08-16 00:00:00
6OVriioGG7w7Nwq5Q25WtA,delivery,2022-08-16 00:00:00
rcxek1FRLSZa4dt0qAY82Q,delivery,2022-08-16 00:00:00
NulXitxz9FaPSQReNehACQ,delivery,2022-08-16 00:00:00
XV8DTInJ-Cv1ZES4mGyHnw,delivery,2022-08-16 00:00:00
ykmEzzsAix6YOhyBrFK0og,delivery,2022-08-16 00:00:00
pt5F2YJEDpTBudYlYbV9bw,pickup,2022-08-16 00:00:00
pt5F2YJEDpTBudYlYbV9bw,delivery,2022-08-16 00:00:00
aavc3fYB9sq9ZdEuLJtdJw,delivery,2022-08-16 00:00:00
b4Iw-XvcstHPYaSIAsL0fg,delivery,2022-08-16 00:00:00
Dj9UJMxrhg-mOVvbG0abPA,delivery,2022-08-16 00:00:00
dqI9SJFUcAB_IB0Rj7D3ag,delivery,2022-08-16 00:00:00
IDJCri3iiE82Knw-n7-n6A,pickup,2022-08-16 00:00:00
IDJCri3iiE82Knw-n7-n6A,delivery,2022-08-16 00:00:00
waU7h3jwePqPuZo-OIgaGg,pickup,2022-08-16 00:00:00
waU7h3jwePqPuZo-OIgaGg,delivery,2022-08-16 00:00:00
5oGqBLSt3m8ijsDFsFBrtw,delivery,2022-08-16 00:00:00
4VQZcSdhdzijEGRqftnfnw,delivery,2022-08-16 00:00:00
9vp47oNBP3iHTTPgrsWyNQ,delivery,2022-08-16 00:00:00
FWQCmFEe74oh7UmSHjZ1LQ,pickup,2022-08-16 00:00:00
FWQCmFEe74oh7UmSHjZ1LQ,delivery,2022-08-16 00:00:00
yMLSALRbwRNG9JsqRUAPGw,pickup,2022-08-16 00:00:00
yMLSALRbwRNG9JsqRUAPGw,delivery,2022-08-16 00:00:00
yMLSALRbwRNG9JsqRUAPGw,restaurant_reservation,2022-08-16 00:00:00
ASysAjWXei6Xbg4P7F4fcQ,delivery,2022-08-16 00:00:00
eYkI5ZNx_PJ7qrJMwwW4OQ,pickup,2022-08-16 00:00:00
eYkI5ZNx_PJ7qrJMwwW4OQ,delivery,2022-08-16 00:00:00
CmlE763fqFgkBq4FK2GWtg,delivery,2022-08-16 00:00:00
lME7GGyJbY5L5ib2XV9_zA,pickup,2022-08-16 00:00:00
lME7GGyJbY5L5ib2XV9_zA,delivery,2022-08-16 00:00:00
1xKrv2QFYV-5A83fOUtlOQ,delivery,2022-08-16 00:00:00
CMGAg3ieK5Iz28p56q5WWQ,pickup,2022-08-16 00:00:00
CMGAg3ieK5Iz28p56q5WWQ,delivery,2022-08-16 00:00:00
8e3MieLe25mitGD8O9O91A,pickup,2022-08-16 00:00:00
qzIumu1abxuNyvpH_JzI_A,pickup,2022-08-16 00:00:00
qzIumu1abxuNyvpH_JzI_A,delivery,2022-08-16 00:00:00
9hMjWWnGAheTxLh-F-sURg,pickup,2022-08-16 00:00:00
9hMjWWnGAheTxLh-F-sURg,delivery,2022-08-16 00:00:00
XrdWEvW7KLEpCO7OrP8GDg,delivery,2022-08-16 00:00:00
Ic8vm_azp9sKVBp9BRBufg,pickup,2022-08-16 00:00:00
Ic8vm_azp9sKVBp9BRBufg,delivery,2022-08-16 00:00:00
r17adtCvWYvTexfLrQX56w,delivery,2022-08-16 00:00:00
sOupzjTxg6Crwj9DTxINmA,pickup,2022-08-16 00:00:00
VwiiFIDBeSLpZyXoC53Ugw,pickup,2022-08-16 00:00:00
VwiiFIDBeSLpZyXoC53Ugw,delivery,2022-08-16 00:00:00
2hrJri9OvhI5Hw4-V5njRA,pickup,2022-08-16 00:00:00
2hrJri9OvhI5Hw4-V5njRA,delivery,2022-08-16 00:00:00
AN4L1f5yQF0wW-J97JSceg,delivery,2022-08-16 00:00:00
QVmnZZaejnpRQ7A0gG3Zbg,pickup,2022-08-16 00:00:00
QVmnZZaejnpRQ7A0gG3Zbg,delivery,2022-08-16 00:00:00
LAj25s5eeEP9Tarl-pEzYg,pickup,2022-08-16 00:00:00
LAj25s5eeEP9Tarl-pEzYg,delivery,2022-08-16 00:00:00
etXPfcIA07JprpGcVJiu4w,delivery,2022-08-16 00:00:00
FiqWlQ9hlnD5adZ_F-cUBg,delivery,2022-08-16 00:00:00
FiqWlQ9hlnD5adZ_F-cUBg,pickup,2022-08-16 00:00:00
Qo-l9tezF_ApTFzUhnPK1w,delivery,2022-08-16 00:00:00
Qo-l9tezF_ApTFzUhnPK1w,pickup,2022-08-16 00:00:00
ldDO6kIhUfwh6KRiKatF4g,delivery,2022-08-16 00:00:00
ldDO6kIhUfwh6KRiKatF4g,pickup,2022-08-16 00:00:00
JXRZqx7qpqmvMt5K10djAA,delivery,2022-08-16 00:00:00
JXRZqx7qpqmvMt5K10djAA,pickup,2022-08-16 00:00:00
N2E6bOyKqwHWClwVTYPaEA,delivery,2022-08-16 00:00:00
N2E6bOyKqwHWClwVTYPaEA,pickup,2022-08-16 00:00:00
pMO1xkA_-h4VrYylvcjnkg,delivery,2022-08-16 00:00:00
pMO1xkA_-h4VrYylvcjnkg,pickup,2022-08-16 00:00:00
ZZ95hfUvppoVvVIXB8Ew_w,delivery,2022-08-16 00:00:00
ZZ95hfUvppoVvVIXB8Ew_w,pickup,2022-08-16 00:00:00
24Jc2hoXyu2H9i6HPyUxiA,delivery,2022-08-16 00:00:00
HSZiy61byjZ-eOl6oSvvMg,delivery,2022-08-16 00:00:00
HSZiy61byjZ-eOl6oSvvMg,pickup,2022-08-16 00:00:00
SwIjpF_x-bN4dS0lUY-oZw,delivery,2022-08-16 00:00:00
SwIjpF_x-bN4dS0lUY-oZw,pickup,2022-08-16 00:00:00
45iVzFsXpjUuiBw0Dhc_Qg,delivery,2022-08-16 00:00:00
45iVzFsXpjUuiBw0Dhc_Qg,pickup,2022-08-16 00:00:00
Fnn8DbblPlC-gtiFTrUyEw,delivery,2022-08-16 00:00:00
1DzzwU8qFN70M9YyoMiLAw,delivery,2022-08-16 00:00:00
2YZQLxFDHQAaR2sSSYi9gw,delivery,2022-08-16 00:00:00
ycxC__uMC3LPLTWYdE_e5w,delivery,2022-08-16 00:00:00
VuOw8cqU9ZYr45f3PltroA,delivery,2022-08-16 00:00:00
VuOw8cqU9ZYr45f3PltroA,pickup,2022-08-16 00:00:00
aNkKTZyTwgf2KuPxtupPpQ,delivery,2022-08-16 00:00:00
ABJb2NI6ty03Ty4gRvEu5w,delivery,2022-08-16 00:00:00
X0DkXqaRwCvq1pAqVwDXbQ,delivery,2022-08-16 00:00:00
X0DkXqaRwCvq1pAqVwDXbQ,pickup,2022-08-16 00:00:00
dyN-UDqTKMk9lnv99DBbhw,delivery,2022-08-16 00:00:00
dyN-UDqTKMk9lnv99DBbhw,pickup,2022-08-16 00:00:00
rVj2n1kfQ6BsR-x0KABZAg,delivery,2022-08-16 00:00:00
rVj2n1kfQ6BsR-x0KABZAg,pickup,2022-08-16 00:00:00
ZDtXIBSvYloV-tgqNR0Dfg,delivery,2022-08-16 00:00:00
v2Z7JI6bQQhrJ2Kmm1mJjQ,delivery,2022-08-16 00:00:00
aGJaD51iRB9JVMk0KDG1mg,delivery,2022-08-16 00:00:00
nhRCkR9FY1OTpw-bv1u5Aw,delivery,2022-08-16 00:00:00
nhRCkR9FY1OTpw-bv1u5Aw,pickup,2022-08-16 00:00:00
b4BNTpkD7gJGoP0jBp4mCA,delivery,2022-08-16 00:00:00
hSwWhrlzCr2sAyad-x7UNg,pickup,2022-08-16 00:00:00
hSwWhrlzCr2sAyad-x7UNg,delivery,2022-08-16 00:00:00
mfR8XPInfC3dNysAEBqcLA,delivery,2022-08-16 00:00:00
LVzbg6hekM2EviSE88lZqA,pickup,2022-08-16 00:00:00
LVzbg6hekM2EviSE88lZqA,delivery,2022-08-16 00:00:00
OUEJMTWS7w0LsDs3QU7AOw,delivery,2022-08-16 00:00:00
wXF3L9URj4Qy_2RKtwNiKw,pickup,2022-08-16 00:00:00
wXF3L9URj4Qy_2RKtwNiKw,delivery,2022-08-16 00:00:00
spbJ1hhcMkYafoJcDCtZXg,delivery,2022-08-16 00:00:00
Ih8PcUyFGrEX2PKZfHqdWg,delivery,2022-08-16 00:00:00
tgw9HPkxEHfmEJ82jI6Ovw,pickup,2022-08-16 00:00:00
tgw9HPkxEHfmEJ82jI6Ovw,delivery,2022-08-16 00:00:00
MMPU8deeo2uO6tGT5TV_UA,pickup,2022-08-16 00:00:00
MMPU8deeo2uO6tGT5TV_UA,delivery,2022-08-16 00:00:00
uakk24V_xpD-INF6kxc4rg,pickup,2022-08-16 00:00:00
uakk24V_xpD-INF6kxc4rg,delivery,2022-08-16 00:00:00
aOCqNgTnTbdAbY61ZgRPaA,pickup,2022-08-16 00:00:00
aOCqNgTnTbdAbY61ZgRPaA,delivery,2022-08-16 00:00:00
j86IuX53cL6Qo7mhR8t5Rg,pickup,2022-08-16 00:00:00
j86IuX53cL6Qo7mhR8t5Rg,delivery,2022-08-16 00:00:00
agJ6rlBoItb5zcs9f8oeLg,pickup,2022-08-16 00:00:00
agJ6rlBoItb5zcs9f8oeLg,delivery,2022-08-16 00:00:00
nHcaLtyRBxfM_WnzXFAp-Q,pickup,2022-08-16 00:00:00
nHcaLtyRBxfM_WnzXFAp-Q,delivery,2022-08-16 00:00:00
L5AL3EIl085kjESUj0POfQ,pickup,2022-08-16 00:00:00
L5AL3EIl085kjESUj0POfQ,delivery,2022-08-16 00:00:00
i5l44iAFeMC80o4vDLh3Gg,delivery,2022-08-16 00:00:00
8MkseGa6h5HnxgHn9OkM8w,pickup,2022-08-16 00:00:00
8MkseGa6h5HnxgHn9OkM8w,delivery,2022-08-16 00:00:00
khq5Bhclg2Lud0vzWdlJQg,delivery,2022-08-16 00:00:00
zauzlycgK_KaluWM3_4I5A,delivery,2022-08-16 00:00:00
kh_RJCN-Xn7sP5tenN2WsA,pickup,2022-08-16 00:00:00
kh_RJCN-Xn7sP5tenN2WsA,delivery,2022-08-16 00:00:00
y00JHyjCcItqa-p4tF2U9Q,pickup,2022-08-16 00:00:00
y00JHyjCcItqa-p4tF2U9Q,delivery,2022-08-16 00:00:00
s8Az5P2gKVT8eVYyFVmYKg,pickup,2022-08-16 00:00:00
s8Az5P2gKVT8eVYyFVmYKg,restaurant_reservation,2022-08-16 00:00:00
s8Az5P2gKVT8eVYyFVmYKg,delivery,2022-08-16 00:00:00
GXz21OgpWOtnCF0GDXHPhA,pickup,2022-08-16 00:00:00
GXz21OgpWOtnCF0GDXHPhA,restaurant_reservation,2022-08-16 00:00:00
PHVJmQeIKNEMNjXq5DhZFA,pickup,2022-08-16 00:00:00
PHVJmQeIKNEMNjXq5DhZFA,delivery,2022-08-16 00:00:00
CwvRIblqSTc1McIE9hwhFA,pickup,2022-08-16 00:00:00
CwvRIblqSTc1McIE9hwhFA,delivery,2022-08-16 00:00:00
tDKWzwi3NS1EUIpuGf_y5w,delivery,2022-08-16 00:00:00
nDTMlsuEWB3MXu6iNDdHhA,pickup,2022-08-16 00:00:00
nDTMlsuEWB3MXu6iNDdHhA,delivery,2022-08-16 00:00:00
3brqIHHR7Fg34bWlKyDzMQ,delivery,2022-08-16 00:00:00
PlCFcGxCXJJ2uMLznyoASQ,pickup,2022-08-16 00:00:00
PlCFcGxCXJJ2uMLznyoASQ,delivery,2022-08-16 00:00:00
uYI_OuUkEUEtjJaBGxJg1g,pickup,2022-08-16 00:00:00
uYI_OuUkEUEtjJaBGxJg1g,delivery,2022-08-16 00:00:00
CcIZSYq_GwDve-cyHmjTSw,pickup,2022-08-16 00:00:00
CcIZSYq_GwDve-cyHmjTSw,delivery,2022-08-16 00:00:00
GQlmlX3Npg60DULuGugOCg,delivery,2022-08-16 00:00:00
DySJj5h0DLa0JnVhRcXbEQ,delivery,2022-08-16 00:00:00
EwrAoy7XbX8nfemZdDvupA,pickup,2022-08-16 00:00:00
EwrAoy7XbX8nfemZdDvupA,delivery,2022-08-16 00:00:00
cAFXng3Gr1cBCFkP1VIxng,delivery,2022-08-16 00:00:00
eIg2MG481wqeuJkrRYL0_A,pickup,2022-08-16 00:00:00
eIg2MG481wqeuJkrRYL0_A,delivery,2022-08-16 00:00:00
7p9bx9mRvkwoPE2MwfBXNA,delivery,2022-08-16 00:00:00
EAhPBA_qT2fe3RFk9eii3g,delivery,2022-08-16 00:00:00
EIy9tZoLlheanrH7ozOx1Q,delivery,2022-08-16 00:00:00
aMHOtT5WI4inmIV8kavmIw,delivery,2022-08-16 00:00:00
cEwO0znkxTSKCVUfzpvz2w,pickup,2022-08-16 00:00:00
cEwO0znkxTSKCVUfzpvz2w,delivery,2022-08-16 00:00:00
WTATU5YEkzz8ut-patK5gw,delivery,2022-08-16 00:00:00
ug_QHgsMXDO16_lSs6ywRQ,pickup,2022-08-16 00:00:00
ug_QHgsMXDO16_lSs6ywRQ,delivery,2022-08-16 00:00:00
qotVFB0p1fRa9Eeq9q4waQ,delivery,2022-08-16 00:00:00
KyGgKyhLPzqiRUrDMuxx_A,delivery,2022-08-16 00:00:00
CH9Eh9DT-lsao_qSCdC5bw,restaurant_reservation,2022-08-16 00:00:00
wV2lc3dOoIHRT_SfmEohtA,pickup,2022-08-16 00:00:00
wV2lc3dOoIHRT_SfmEohtA,delivery,2022-08-16 00:00:00
LAYH-S2juj5Z2q1_XVwDzQ,delivery,2022-08-16 00:00:00
05mo3jmxIGXmSlIaJHCPXQ,delivery,2022-08-16 00:00:00
ugTsEtjvwRhteac_6JcuPw,pickup,2022-08-16 00:00:00
ugTsEtjvwRhteac_6JcuPw,delivery,2022-08-16 00:00:00
EP1SGHNwZNKe82wfqIsPkw,delivery,2022-08-16 00:00:00
fUgBP5sRHkV1bXrn-B3-XQ,delivery,2022-08-16 00:00:00
lsPbAbYFGlmhon2MY_ddJg,delivery,2022-08-16 00:00:00
s3BaELzbrfq9va1X0tYTJA,pickup,2022-08-16 00:00:00
s3BaELzbrfq9va1X0tYTJA,delivery,2022-08-16 00:00:00
B-vdMLVXa5Q4I2e3M8eaFA,delivery,2022-08-16 00:00:00
EEhJ94TPnCqp1yJDuuqOsw,delivery,2022-08-16 00:00:00
T5F_hgdrYRIiIqYPKdGvzg,delivery,2022-08-16 00:00:00
hj9s0BVirRTTS4ZV_DtRtw,delivery,2022-08-16 00:00:00
hj9s0BVirRTTS4ZV_DtRtw,pickup,2022-08-16 00:00:00
ASdrTo7aVTTKNjVvT1mBDg,delivery,2022-08-16 00:00:00
ASdrTo7aVTTKNjVvT1mBDg,pickup,2022-08-16 00:00:00
J0b8Te_N1DgtutZLsFZOSQ,delivery,2022-08-16 00:00:00
5UBPVf1jALowHjWrF9Wbsw,delivery,2022-08-16 00:00:00
Z23hjESRQpfdOwd5f-AXjA,delivery,2022-08-16 00:00:00
w_wsvENczh08bsMWQUHCTA,delivery,2022-08-16 00:00:00
w_wsvENczh08bsMWQUHCTA,pickup,2022-08-16 00:00:00
lqxaHsByP4IDsWlrqXhCDQ,delivery,2022-08-16 00:00:00
lqxaHsByP4IDsWlrqXhCDQ,pickup,2022-08-16 00:00:00
FE5SPrt6fCb1OBIr12-H9g,delivery,2022-08-16 00:00:00
OaxLsM4V3PD2eAn-wq2oig,delivery,2022-08-16 00:00:00
GoWeog3TbHM6SL9dL_AnTA,delivery,2022-08-16 00:00:00
GoWeog3TbHM6SL9dL_AnTA,pickup,2022-08-16 00:00:00
14YlsHhVmVRLuMbnVTUUgw,delivery,2022-08-16 00:00:00
IIHDuM9KiNBwL3mm5et_IA,delivery,2022-08-16 00:00:00
pjxLWC1XqPGAdPxZupJgBg,delivery,2022-08-16 00:00:00
FtnhaLGRsDsq2phVU2xg1Q,delivery,2022-08-16 00:00:00
FtnhaLGRsDsq2phVU2xg1Q,pickup,2022-08-16 00:00:00
Ss_66zV-zhK_57_6MgV93w,delivery,2022-08-16 00:00:00
JxBXfZ9na3Qbe-HuXg0rbQ,delivery,2022-08-16 00:00:00
fvUdjct7MHUrLQh2FZheag,delivery,2022-08-16 00:00:00
fvUdjct7MHUrLQh2FZheag,pickup,2022-08-16 00:00:00
smOVPL87Q0XHACrVMPa8qw,delivery,2022-08-16 00:00:00
smOVPL87Q0XHACrVMPa8qw,pickup,2022-08-16 00:00:00
7eoMEbus8ANI15VuYzUNkQ,delivery,2022-08-16 00:00:00
7eoMEbus8ANI15VuYzUNkQ,pickup,2022-08-16 00:00:00
IG3coLN6LzPGp4EKOLCxDA,delivery,2022-08-16 00:00:00
HsRIWXyGXvLhA_EMym5Xgg,delivery,2022-08-16 00:00:00
HsRIWXyGXvLhA_EMym5Xgg,pickup,2022-08-16 00:00:00
0zyWCjmU4q3D2YJzJUULqA,delivery,2022-08-16 00:00:00
0zyWCjmU4q3D2YJzJUULqA,pickup,2022-08-16 00:00:00
m_x3dvMGCvXF0Fj6AeauoA,delivery,2022-08-16 00:00:00
m_x3dvMGCvXF0Fj6AeauoA,pickup,2022-08-16 00:00:00
MMencTTsDncjlu6M9r7byA,delivery,2022-08-16 00:00:00
0GMUVpxMjRrKk7vJO3EC8w,delivery,2022-08-16 00:00:00
0GMUVpxMjRrKk7vJO3EC8w,pickup,2022-08-16 00:00:00
